00:01:08, 21, 101161, 38, 29
00:11:09, 21, 101169, 38, 8
00:21:10, 21, 101178, 38, 10
00:31:11, 21, 101176, 38, 8
00:41:12, 21, 101164, 37, 9
00:51:13, 21, 101197, 38, 9
01:01:14, 21, 101177, 37, 9
01:11:15, 21, 101183, 38, 5
01:21:17, 21, 101186, 37, 10
01:31:17, 20, 101186, 38, 7
01:41:20, 20, 101200, 38, 9
01:51:20, 20, 101197, 39, 9
02:01:22, 20, 101188, 38, 9
02:11:23, 20, 101194, 39, 9
02:21:24, 20, 101198, 39, 8
02:31:24, 20, 101205, 39, 9
02:41:25, 20, 101187, 39, 8
02:51:26, 19, 101179, 38, 10
03:01:28, 19, 101182, 38, 9
03:11:29, 19, 101195, 39, 9
03:21:30, 19, 101197, 39, 9
03:31:31, 19, 101201, 39, 9
03:41:31, 19, 101193, 39, 9
03:51:32, 19, 101192, 39, 10
04:01:33, 19, 101203, 39, 13
04:11:34, 19, 101212, 39, 20
04:21:35, 19, 101228, 38, 44
04:31:36, 19, 101229, 39, 125
04:41:37, 19, 101236, 39, 348
04:51:39, 19, 101238, 38, 804
05:01:40, 19, 101248, 39, 1457
05:11:41, 19, 101256, 39, 2067
05:21:41, 19, 101252, 39, 2598
05:31:42, 19, 101251, 39, 2951
05:41:43, 19, 101250, 39, 3186
05:51:44, 19, 101256, 39, 3364
06:01:46, 19, 101260, 38, 3519
06:11:47, 19, 101253, 39, 3581
06:21:48, 19, 101261, 39, 3825
06:31:48, 20, 101270, 39, 3747
06:41:49, 20, 101267, 39, 3715
06:51:50, 20, 101270, 39, 3658
07:01:51, 20, 101280, 39, 3810
07:11:51, 20, 101268, 39, 3722
07:21:53, 20, 101293, 38, 3733
07:31:54, 20, 101284, 39, 3732
07:41:55, 20, 101292, 38, 3738
07:51:55, 20, 101285, 39, 3865
08:01:56, 21, 101308, 38, 3989
08:11:57, 23, 101327, 36, 3969
08:21:58, 24, 101320, 35, 3992
08:31:59, 25, 101324, 35, 4014
08:42:01, 25, 101315, 35, 3985
08:52:01, 25, 101334, 34, 3984
09:02:02, 24, 101337, 34, 4018
09:12:03, 24, 101332, 36, 4025
09:22:04, 26, 101344, 35, 4017
09:32:05, 26, 101352, 33, 4009
09:42:05, 24, 101360, 35, 3777
09:52:07, 24, 101341, 35, 4017
10:02:08, 25, 101352, 34, 3993
10:12:08, 25, 101359, 34, 3966
10:22:09, 24, 101395, 34, 3978
10:32:10, 23, 101381, 35, 3950
10:42:11, 23, 101381, 35, 3941
10:52:12, 22, 101407, 36, 3933
11:02:14, 22, 101423, 36, 3713
11:12:15, 22, 101488, 37, 3886
11:22:15, 22, 101442, 37, 3922
11:32:16, 22, 101441, 37, 3994
11:42:18, 23, 101434, 36, 3986
11:52:19, 23, 101451, 36, 3964
12:02:20, 24, 101439, 35, 3953
12:12:21, 24, 101408, 36, 3932
12:22:22, 24, 101408, 36, 3990
12:32:22, 24, 101406, 35, 3958
12:42:23, 24, 101404, 35, 3968
12:52:24, 24, 101417, 36, 3942
13:02:25, 24, 101409, 36, 3960
13:12:26, 23, 101403, 36, 3923
13:22:26, 23, 101400, 36, 3947
13:32:27, 23, 101398, 36, 3900
13:42:28, 23, 101391, 36, 3922
13:52:30, 23, 101416, 35, 3961
14:02:31, 24, 101423, 36, 3943
14:12:32, 24, 101432, 35, 3959
14:22:33, 23, 101418, 35, 3889
14:32:34, 23, 101412, 35, 3893
14:42:35, 23, 101430, 35, 3953
14:52:36, 23, 101405, 35, 3905
15:02:36, 23, 101404, 35, 3899
15:12:37, 23, 101406, 35, 3912
15:22:39, 23, 101423, 35, 3816
15:32:41, 23, 101427, 35, 3915
15:42:42, 23, 101438, 35, 3856
15:52:43, 23, 101444, 35, 3917
16:02:44, 23, 101440, 35, 3898
16:12:45, 23, 101446, 35, 3770
16:22:46, 23, 101443, 35, 3889
16:32:47, 23, 101465, 35, 3902
16:42:48, 23, 101462, 35, 3888
16:52:49, 23, 101477, 35, 3903
17:02:49, 23, 101452, 35, 3901
17:12:50, 23, 101479, 35, 3898
17:22:52, 23, 101462, 35, 3906
17:32:53, 23, 101468, 35, 3904
17:42:53, 23, 101492, 35, 3781
17:52:55, 23, 101469, 35, 3867
18:02:56, 23, 101480, 35, 3849
18:12:57, 23, 101488, 35, 3543
18:22:58, 23, 101471, 35, 3845
18:32:59, 23, 101495, 35, 3807
18:42:59, 23, 101503, 35, 3810
18:53:00, 22, 101518, 36, 3396
19:03:01, 22, 101523, 36, 3715
19:13:02, 22, 101526, 36, 3636
19:23:03, 22, 101538, 36, 3605
19:33:04, 22, 101548, 36, 3553
19:43:05, 22, 101543, 36, 3517
19:53:06, 22, 101569, 36, 3444
20:03:07, 22, 101566, 36, 3636
20:13:08, 21, 101542, 36, 3580
20:23:09, 21, 101532, 36, 3540
20:33:10, 21, 101541, 36, 3511
20:43:10, 21, 101524, 36, 3330
20:53:11, 21, 101547, 36, 3392
21:03:12, 21, 101553, 36, 3082
21:13:13, 21, 101574, 36, 2989
21:23:14, 21, 101562, 36, 2760
21:33:15, 20, 101576, 36, 2630
21:43:16, 20, 101584, 37, 2216
21:53:17, 20, 101600, 37, 1752
22:03:17, 19, 101604, 37, 1182
22:13:19, 19, 101597, 37, 558
22:23:20, 20, 101606, 38, 198
22:33:20, 19, 101607, 38, 72
22:43:21, 19, 101637, 38, 27
22:53:24, 19, 101620, 37, 15
23:03:25, 20, 101629, 38, 11
23:13:26, 19, 101649, 38, 12
23:23:27, 19, 101634, 38, 9
23:33:27, 19, 101648, 38, 8
23:43:28, 19, 101659, 38, 8
23:53:29, 19, 101659, 38, 8
