00:03:40, 19, 101407, 38, 9
00:13:41, 19, 101418, 38, 8
00:23:42, 18, 101396, 39, 8
00:33:43, 18, 101395, 40, 8
00:43:43, 18, 101407, 39, 8
00:53:44, 18, 101387, 40, 9
01:03:46, 18, 101379, 40, 8
01:13:46, 19, 101379, 39, 8
01:23:47, 19, 101365, 39, 8
01:33:48, 19, 101356, 39, 8
01:43:49, 19, 101349, 39, 8
01:53:50, 19, 101351, 39, 8
02:03:51, 19, 101349, 39, 8
02:13:52, 18, 101348, 39, 8
02:23:53, 19, 101349, 39, 8
02:33:54, 19, 101334, 39, 8
02:43:55, 18, 101332, 39, 8
02:53:56, 19, 101341, 39, 8
03:03:57, 19, 101338, 39, 8
03:13:57, 19, 101325, 39, 9
03:23:59, 19, 101333, 39, 9
03:34:00, 19, 101323, 39, 9
03:44:02, 19, 101303, 39, 8
03:54:03, 19, 101303, 39, 9
04:04:04, 19, 101306, 39, 8
04:14:05, 19, 101301, 39, 12
04:24:06, 18, 101284, 39, 21
04:34:07, 18, 101281, 40, 47
04:44:08, 18, 101276, 40, 219
04:54:09, 19, 101267, 39, 587
05:04:10, 19, 101270, 39, 917
05:14:11, 19, 101280, 39, 1663
05:24:12, 19, 101279, 39, 2057
05:34:15, 19, 101265, 39, 2399
05:44:16, 19, 101264, 39, 2409
05:54:18, 19, 101264, 39, 3004
06:04:19, 19, 101257, 39, 3276
06:14:20, 19, 101260, 39, 2495
06:24:20, 19, 101248, 39, 2378
06:34:22, 19, 101244, 39, 3128
06:44:23, 19, 101235, 39, 3386
06:54:24, 19, 101239, 39, 3251
07:04:25, 19, 101233, 39, 3549
07:14:26, 19, 101228, 39, 3414
07:24:28, 19, 101219, 39, 3133
07:34:30, 19, 101220, 39, 3251
07:44:30, 19, 101230, 39, 3690
07:54:32, 20, 101222, 39, 3797
08:04:33, 20, 101230, 39, 3863
08:14:33, 20, 101220, 39, 3826
08:24:34, 20, 101210, 38, 3890
08:34:35, 20, 101232, 39, 3857
08:44:36, 20, 101221, 39, 3869
08:54:38, 20, 101229, 38, 3909
09:04:40, 20, 101232, 38, 3890
09:14:41, 20, 101234, 39, 3938
09:24:42, 20, 101231, 39, 4000
09:34:43, 21, 101238, 38, 3995
09:44:43, 22, 101236, 37, 3963
09:54:44, 22, 101231, 37, 3963
10:04:45, 22, 101222, 37, 3996
10:14:46, 23, 101225, 36, 4035
10:24:47, 24, 101218, 36, 4000
10:34:47, 24, 101233, 34, 3956
10:44:48, 23, 101233, 36, 3945
10:54:49, 23, 101221, 36, 3968
11:04:50, 23, 101209, 36, 4005
11:14:50, 24, 101177, 36, 4046
11:24:51, 25, 101200, 34, 4039
11:34:52, 26, 101190, 34, 4029
11:44:53, 25, 101191, 34, 3965
11:54:54, 25, 101190, 34, 3939
12:04:56, 25, 101170, 34, 3974
12:14:58, 25, 101164, 34, 3972
12:25:00, 25, 101158, 34, 4023
12:35:00, 25, 101161, 34, 4021
12:45:01, 25, 101162, 34, 4008
12:55:02, 25, 101141, 34, 3983
13:05:03, 25, 101135, 34, 3920
13:15:04, 25, 101116, 34, 3949
13:25:04, 24, 101112, 34, 3956
13:35:05, 24, 101093, 34, 3939
13:45:07, 24, 101088, 34, 3942
13:55:08, 24, 101055, 34, 3935
14:05:09, 24, 101065, 34, 3944
14:15:10, 24, 101054, 34, 3917
14:25:10, 24, 101059, 34, 3945
14:35:11, 24, 101036, 34, 3933
14:45:12, 24, 101028, 34, 3924
14:55:13, 24, 101038, 34, 3916
15:05:14, 24, 101002, 34, 3934
15:15:14, 24, 101017, 34, 3891
15:25:15, 24, 101000, 34, 3918
15:35:16, 24, 100994, 34, 3923
15:45:17, 24, 100987, 34, 3934
15:55:19, 24, 100984, 34, 3943
16:05:20, 24, 100963, 34, 3905
16:15:21, 24, 100962, 34, 3918
16:25:21, 24, 100972, 34, 3814
16:35:22, 24, 100967, 35, 3822
16:45:24, 24, 100992, 35, 3619
16:55:24, 23, 101002, 35, 3438
17:05:25, 23, 101032, 36, 3353
17:15:27, 23, 101063, 36, 3428
17:25:28, 22, 101089, 36, 3629
17:35:28, 22, 101093, 38, 3645
17:45:29, 22, 101092, 38, 3599
17:55:30, 21, 101107, 38, 3698
18:05:31, 21, 101091, 38, 3818
18:15:32, 21, 101037, 38, 3896
18:25:33, 21, 101053, 38, 3843
18:35:34, 21, 101032, 38, 3829
18:45:35, 20, 101038, 38, 3673
18:55:38, 20, 101020, 38, 3822
19:05:39, 21, 101025, 38, 3772
19:15:40, 21, 101005, 38, 3846
19:25:41, 20, 100999, 37, 3679
19:35:41, 20, 100998, 38, 3744
19:45:45, 20, 100990, 38, 3771
19:55:46, 20, 100994, 38, 3623
20:05:48, 20, 100990, 38, 3614
20:15:50, 20, 100991, 38, 3543
20:25:50, 20, 101016, 38, 3518
20:35:51, 20, 101015, 38, 3521
20:45:52, 20, 101015, 38, 3342
20:55:53, 20, 101019, 38, 2983
21:05:54, 20, 101023, 38, 2882
21:15:55, 20, 101027, 38, 2558
