00:03:30, 19, 101673, 38, 9
01:05:01, 19, 101679, 38, 8
01:15:02, 19, 101687, 38, 7
01:25:04, 19, 101685, 38, 8
01:35:05, 19, 101687, 38, 9
01:45:06, 19, 101682, 38, 9
01:55:07, 19, 101682, 38, 10
02:05:09, 19, 101674, 38, 11
02:15:09, 18, 101677, 38, 7
02:25:10, 18, 101682, 38, 9
02:35:11, 18, 101666, 38, 9
02:45:12, 18, 101668, 38, 9
02:55:13, 18, 101667, 38, 10
03:05:14, 18, 101665, 39, 10
03:15:15, 17, 101658, 39, 10
03:25:16, 17, 101654, 39, 10
03:35:16, 17, 101650, 39, 10
03:45:17, 17, 101641, 39, 7
03:55:18, 17, 101635, 39, 10
04:05:19, 17, 101627, 39, 13
04:15:19, 17, 101639, 39, 18
04:25:20, 17, 101641, 39, 32
04:35:22, 17, 101644, 39, 76
04:45:23, 17, 101634, 39, 213
04:55:23, 17, 101626, 39, 533
05:05:24, 17, 101632, 39, 915
05:15:25, 17, 101631, 39, 1301
05:25:26, 17, 101628, 39, 1566
05:35:28, 17, 101642, 39, 1926
05:45:29, 17, 101625, 39, 2397
05:55:29, 17, 101616, 39, 2922
06:05:30, 18, 101617, 39, 3289
06:15:31, 18, 101616, 39, 3606
06:25:32, 17, 101613, 39, 3666
06:35:33, 18, 101615, 39, 3614
06:45:33, 18, 101619, 39, 3659
06:55:34, 18, 101616, 39, 3653
07:05:35, 18, 101614, 39, 3720
07:15:36, 18, 101618, 39, 3804
07:25:37, 19, 101627, 38, 3810
07:35:38, 19, 101637, 38, 3810
07:45:39, 19, 101636, 38, 3720
07:55:40, 19, 101652, 38, 3808
08:05:40, 19, 101654, 38, 3762
08:15:41, 19, 101675, 38, 3792
08:25:42, 19, 101678, 38, 3886
08:35:43, 19, 101704, 38, 3905
08:45:44, 20, 101703, 38, 3742
08:55:44, 20, 101707, 38, 3756
09:05:45, 20, 101717, 38, 3959
09:15:46, 20, 101690, 38, 4013
21:43:25, 22, 101392, 37, 2469
21:53:26, 22, 101401, 36, 1972
22:03:26, 21, 101392, 37, 1325
22:13:27, 21, 101396, 37, 673
22:23:28, 21, 101400, 37, 259
22:33:29, 20, 101392, 37, 90
22:43:30, 20, 101397, 38, 37
22:53:31, 20, 101399, 38, 21
23:03:33, 20, 101400, 38, 17
23:13:33, 20, 101376, 38, 18
23:23:34, 19, 101381, 38, 8
23:33:35, 20, 101393, 38, 8
23:43:36, 20, 101395, 38, 8
23:53:39, 19, 101389, 38, 8
